0,30,Woman,1.2721457760496298e-05,1.033691311427009e-08,9.104547819653172e-05,99.8343109887017,0.16270620592534016,1.0983699704609524e-06,0.002881794150855533,0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998,audio_features,1JDIArrcepzWDTAWXdGYmP,spotify:track:1JDIArrcepzWDTAWXdGYmP,https://api.spotify.com/v1/tracks/1JDIArrcepzWDTAWXdGYmP,https://api.spotify.com/v1/audio-analysis/1JDIArrcepzWDTAWXdGYmP,240000,4
0,33,Woman,0.0005353194458148988,5.180781860859379e-11,3.299815056170736e-05,99.99640583927736,0.0026966846509729075,2.6122671367535232e-06,0.0003357680643736672,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,audio_features,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837,4
0,35,Woman,1.165275065766279,0.000192023719668638,18.640651919880625,1.4853300480741292,5.965183658312777,0.19425287603604055,72.54911497528046,0.434,0.0353,0,-23.941,1,0.0432,0.994,0.883,0.133,0.036,66.559,audio_features,3y8fPWZI9Ds74cPq0GfhgT,spotify:track:3y8fPWZI9Ds74cPq0GfhgT,https://api.spotify.com/v1/tracks/3y8fPWZI9Ds74cPq0GfhgT,https://api.spotify.com/v1/audio-analysis/3y8fPWZI9Ds74cPq0GfhgT,137349,4
0,35,Man,5.798248574137688,8.548844334654859e-05,1.7407365143299103,0.13332898961380124,24.868981540203094,0.0069426030677277595,67.45167374610901,0.516,0.85,4,-3.909,0,0.0706,0.00139,0,0.296,0.583,120.324,audio_features,37mfTcSlX60JtAvAETytGs,spotify:track:37mfTcSlX60JtAvAETytGs,https://api.spotify.com/v1/tracks/37mfTcSlX60JtAvAETytGs,https://api.spotify.com/v1/audio-analysis/37mfTcSlX60JtAvAETytGs,195717,4
0,29,Woman,14.998318254947662,0.0035544264392228797,23.711171746253967,2.294531837105751,7.215628027915955,0.11411954183131456,51.662677526474,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3
0,29,Man,0.0005590947239397792,2.3233429069513534e-10,8.468699661534629e-05,99.89795088768005,0.09469527867622674,9.734719697007677e-06,0.006698290962958708,0.396,0.842,3,-3.167,1,0.0334,0.0666,0,0.195,0.467,167.631,audio_features,2PXiXeVo3bj1llFugJHYbi,spotify:track:2PXiXeVo3bj1llFugJHYbi,https://api.spotify.com/v1/tracks/2PXiXeVo3bj1llFugJHYbi,https://api.spotify.com/v1/audio-analysis/2PXiXeVo3bj1llFugJHYbi,248027,3
0,31,Woman,0.033419405718039655,6.136154816332569e-10,0.0003585730582916657,0.002071452646768595,0.4403104599190307,7.347081153338078e-07,99.5238422779849,0.816,0.833,5,-5.972,1,0.0511,0.126,9.09e-06,0.0625,0.793,122.032,audio_features,508lUjbGcPrL0CfvHC7UvI,spotify:track:508lUjbGcPrL0CfvHC7UvI,https://api.spotify.com/v1/tracks/508lUjbGcPrL0CfvHC7UvI,https://api.spotify.com/v1/audio-analysis/508lUjbGcPrL0CfvHC7UvI,170164,4
0,28,Woman,0.00011736681944216969,1.0680133803326128e-08,2.2389616474198104e-05,99.9403059446994,0.05392544292959231,5.997582996345214e-10,0.005635178940162484,0.616,0.943,11,-2.674,0,0.485,0.00274,0,0.375,0.455,144.949,audio_features,4ZfMQErdNDkdLnOQXefrR4,spotify:track:4ZfMQErdNDkdLnOQXefrR4,https://api.spotify.com/v1/tracks/4ZfMQErdNDkdLnOQXefrR4,https://api.spotify.com/v1/audio-analysis/4ZfMQErdNDkdLnOQXefrR4,211867,4
0,33,Man,1.641790481343719e-07,5.623992382069665e-15,4.562251965101183e-09,99.10411238670349,0.0001467836341362272,1.6258726587281558e-07,0.8957370184361935,0.623,0.692,2,-5.122,1,0.0504,0.328,0,0.153,0.566,79.899,audio_features,6iaSML1PIYq936g62BDtBq,spotify:track:6iaSML1PIYq936g62BDtBq,https://api.spotify.com/v1/tracks/6iaSML1PIYq936g62BDtBq,https://api.spotify.com/v1/audio-analysis/6iaSML1PIYq936g62BDtBq,240051,4
0,36,Woman,0.00024047342321864562,9.600239006535283e-10,2.7863086415891303e-05,99.8455286026001,0.01046713296091184,3.3553055889257166e-07,0.14373449375852942,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,audio_features,2ez6qvOTHKeI3ss80NGqnI,spotify:track:2ez6qvOTHKeI3ss80NGqnI,https://api.spotify.com/v1/tracks/2ez6qvOTHKeI3ss80NGqnI,https://api.spotify.com/v1/audio-analysis/2ez6qvOTHKeI3ss80NGqnI,184280,4
0,34,Man,1.884231946378395e-05,8.100988159056208e-12,0.16205521136807935,0.033125174688196146,13.064540989940285,1.5507778245033032e-06,86.74025973561523,0.547,0.581,7,-6.533,1,0.028,0.276,0.0119,0.212,0.441,98.301,audio_features,1S0F285e5h5BNI2gJAmPqe,spotify:track:1S0F285e5h5BNI2gJAmPqe,https://api.spotify.com/v1/tracks/1S0F285e5h5BNI2gJAmPqe,https://api.spotify.com/v1/audio-analysis/1S0F285e5h5BNI2gJAmPqe,149533,4
0,34,Man,1.2837940827012062,0.00010341115057599382,0.0017607151676202193,0.24473941884934902,6.105729192495346,4.9001491753131177e-08,92.36387610435486,0.879,0.495,7,-10.584,0,0.0765,0.538,0.000333,0.0827,0.802,102.652,audio_features,2koS4fD3kzizdnzWzyrxyT,spotify:track:2koS4fD3kzizdnzWzyrxyT,https://api.spotify.com/v1/tracks/2koS4fD3kzizdnzWzyrxyT,https://api.spotify.com/v1/audio-analysis/2koS4fD3kzizdnzWzyrxyT,313493,4
0,37,Man,0.1325778621528611,0.0007864797197858299,0.00042455043908678347,64.9518233595105,31.37023373004988,1.0634138967367005e-07,3.5441468901459108,0.849,0.862,0,-3.185,1,0.0455,0.0393,0,0.125,0.912,105.006,audio_features,48vWGYnguDmgWS6yU8DQLy,spotify:track:48vWGYnguDmgWS6yU8DQLy,https://api.spotify.com/v1/tracks/48vWGYnguDmgWS6yU8DQLy,https://api.spotify.com/v1/audio-analysis/48vWGYnguDmgWS6yU8DQLy,224733,4
0,34,Man,0.21910799110579438,3.143697898417836e-05,0.004301714836326195,2.757069632832386,3.0856616771615553,9.100977225845457e-06,93.93382036291482,0.539,0.992,8,-2.925,1,0.101,0.00265,0.0376,0.0874,0.55,159.983,audio_features,4zaTs0VrOpFsvcLjJH0Cdb,spotify:track:4zaTs0VrOpFsvcLjJH0Cdb,https://api.spotify.com/v1/tracks/4zaTs0VrOpFsvcLjJH0Cdb,https://api.spotify.com/v1/audio-analysis/4zaTs0VrOpFsvcLjJH0Cdb,126000,4
0,32,Man,2.6794975623488426,0.002846358074748423,0.22959539201110601,10.440416634082794,55.525487661361694,0.005994770617689937,31.1161607503891,0.445,0.94,9,-10.656,0,0.0573,0.0433,0.00284,0.423,0.557,98.472,audio_features,400XN4PpJ4sFByiegnHFZi,spotify:track:400XN4PpJ4sFByiegnHFZi,https://api.spotify.com/v1/tracks/400XN4PpJ4sFByiegnHFZi,https://api.spotify.com/v1/audio-analysis/400XN4PpJ4sFByiegnHFZi,287297,4
0,32,Man,9.953583031892776,0.010841094626812264,8.007731288671494,1.2436052784323692,17.90979653596878,0.3461547661572695,62.5282883644104,0.734,0.429,7,-6.511,1,0.16,0.305,0,0.0659,0.372,83.021,audio_features,1ysAvOdJgUjc6CqOQxepaz,spotify:track:1ysAvOdJgUjc6CqOQxepaz,https://api.spotify.com/v1/tracks/1ysAvOdJgUjc6CqOQxepaz,https://api.spotify.com/v1/audio-analysis/1ysAvOdJgUjc6CqOQxepaz,224960,4
0,26,Woman,4.61578331887722,0.0007888199434091803,7.0817820727825165,0.07107938872650266,49.15960133075714,0.03127995878458023,39.03968036174774,0.405,0.408,5,-12.963,1,0.0788,0.488,0.00584,0.737,0.607,97.509,audio_features,2P5h4lcZ3BdbVkCbjWSNrq,spotify:track:2P5h4lcZ3BdbVkCbjWSNrq,https://api.spotify.com/v1/tracks/2P5h4lcZ3BdbVkCbjWSNrq,https://api.spotify.com/v1/audio-analysis/2P5h4lcZ3BdbVkCbjWSNrq,535067,3
0,40,Man,0.0022058896725549726,2.448004327500177e-05,0.22958131944127794,87.00202626001992,0.08998579532754691,0.08493852725817426,12.591237580253933,0.697,0.395,7,-7.667,1,0.041,0.871,1.64e-05,0.322,0.608,75.017,audio_features,14x8VRIwozZe1heTIHQFQ9,spotify:track:14x8VRIwozZe1heTIHQFQ9,https://api.spotify.com/v1/tracks/14x8VRIwozZe1heTIHQFQ9,https://api.spotify.com/v1/audio-analysis/14x8VRIwozZe1heTIHQFQ9,191600,4
0,37,Man,2.4841784666989404,0.007204315756356732,0.6785624072477111,0.12348597245868712,12.636913375486538,0.011983929262676225,84.05767489167152,0.719,0.903,1,-5.07,1,0.379,0.318,0.0786,0.962,0.543,123.068,audio_features,2J7501LKkxCEvNdxigpfPa,spotify:track:2J7501LKkxCEvNdxigpfPa,https://api.spotify.com/v1/tracks/2J7501LKkxCEvNdxigpfPa,https://api.spotify.com/v1/audio-analysis/2J7501LKkxCEvNdxigpfPa,141199,4
